,set_num,name,year,theme_id,num_parts
7776,7210-1,Apatosaurus,2004,204,33
7778,7212-1,Sky Squad,2003,204,129
7779,7213-1,Off-Road Fire Truck & Fireboat,2010,58,387
7780,7214-1,Sea Plane,2004,110,119
7781,7216-1,Gold Good Guy - looking Right (Duracell 8 pack AA) {Turaga Lhikan},2006,324,22
7782,7216-2,Gold Good Guy - looking Left (Duracell 12 pack AA) {Turaga Lhikan},2006,324,22
7783,7216-3,Gold Good Guy - looking Right (Duracell 12 pack AA) {Turaga Lhikan},2006,324,22
7784,7217-1,Braca (Duracell 12 pack AA battery promotion),2006,324,16
7785,7217-2,Braca (Duracell 8 pack AA battery promotion),2006,324,16
7786,7218-1,Orange Speedboat,2004,204,26
7787,7219-1,Dinosaur,2004,204,34
7788,7220-1,Snowman,2004,227,19
7790,7221-1,Robots,2003,204,24
7791,7221-2,Robots - ANA Promotion,2003,204,23
7793,7222-1,Small Red Helicopter (Polybag),2003,204,28
7794,7223-1,Yellow Truck (Polybag),2003,204,34
7795,7223-2,Yellow Truck (Box version) - ANA Promotion,2003,204,36
7796,7224-1,"Santa, Tree, and Present",2003,22,34
7799,7235-1,"Police Motorcycle, Black Logo",2005,61,28
7800,7235-2,Police Motorcycle - Blue Sticker Version,2008,61,28
7801,7236-1,"Police Car, Black Logo",2005,61,59
7802,7236-2,Police Car - Blue Sticker Version,2008,61,59
7803,7237-1,Police Station [Lighted Figure],2005,61,593
7804,7237-2,Police Station [No Lighted Figure],2006,61,606
7805,7238-1,Fire Helicopter,2005,58,75
7806,7239-1,Fire Truck,2005,58,215
7807,7240-1,Fire Station,2005,58,264
7809,7241-1,Fire Car,2005,58,47
7810,7242-1,Street Sweeper,2005,63,64
7811,7243-1,Construction Site,2005,56,301
7812,7244-1,Speedboat,2005,50,107
7813,7245-1,"Prisoner Transport, Black Logo",2005,61,99
7814,7245-2,Prisoner Transport - Blue Sticker Version,2008,61,99
7815,7246-1,Mini Digger,2005,56,37
7816,7248-1,Digger,2005,56,128
7817,7249-1,XXL Mobile Crane,2005,56,525
7818,7250-1,Clone Scout Walker,2005,168,109
7819,725-1,Basic Building Set,1990,467,440
7820,7251-1,Darth Vader Transformation,2005,168,60
7822,7252-1,Droid Tri-Fighter,2005,168,147
7823,7255-1,General Grievous Chase,2005,168,112
7824,7256-1,Jedi Starfighter & Vulture Droid,2005,168,202
7825,7257-1,Ultimate Lightsaber Duel,2005,168,278
7826,7258-1,Wookiee Attack,2005,168,368
7827,7259-1,ARC-170 Starfighter,2005,168,401
7828,7260-1,Wookiee Catamaran,2005,168,381
7830,7261-1,Clone Turbo Tank [Light-Up Mace Windu],2005,168,803
7831,7261-2,Clone Turbo Tank (with Non-Light-Up Mace Windu),2006,168,814
7832,7262-1,TIE Fighter and Y-wing (TRU exclusive re-release),2004,169,415
7833,7263-1,TIE Fighter,2005,169,159
7834,7264-1,Imperial Inspection,2005,169,378
7835,7266-1,Fireman,2005,58,19
7836,7267-1,Paramedic,2005,60,13
7837,7268-1,Crab,2005,204,32
7838,7269-1,Scorpion,2005,204,37
7839,7270-1,Bird,2005,204,28
7841,7271-1,Apple - Suntory Promotional,2005,33,8
7842,7272-1,Pear - Suntory Promotional,2005,33,10
7843,7274-1,Orange - Suntory Promotional,2005,33,7
7844,7275-1,Cherry - Suntory Promotional,2005,33,11
7845,7276-1,Mango - Suntory Promotional,2005,33,6
7846,7278-1,Melon - Suntory Promotional,2005,33,8
7848,7280-1,Straight & Crossroad Plates,2005,62,2
7849,7281-1,T-Junction & Curved Road Plates,2005,62,2
7850,7283-1,Ultimate Space Battle,2005,168,540
7855,7290-1,Pirates Polybag,2004,286,5
7858,7294-1,Dino Quad,2005,384,39
7859,7295-1,Dino Buggy Chaser,2005,384,78
7860,7296-1,Dino 4WD Trapper,2005,384,282
7861,7297-1,Dino Track Transport,2005,384,351
7862,7298-1,Dino Air Tracker,2005,384,710
7864,7300-1,Double Hover,2001,135,21
7866,7301-1,Rover,2001,135,29
7868,7302-1,Worker Robot,2001,135,30
7869,7303-1,Jet Scooter,2001,135,24
7873,7308-1,Double Hover,2001,135,21
7874,7309-1,Rover,2001,135,29
7875,7310-1,Mono Jet,2001,135,34
7876,7311-1,Red Planet Cruiser,2001,135,73
7877,7312-1,T3-Trike,2001,135,99
7879,7313-1,Red Planet Protector,2001,135,193
7880,7314-1,Recon-Mech RP,2001,135,189
7881,7315-1,Solar Explorer,2001,135,249
7882,7316-1,Excavation Searcher,2001,135,467
7883,7317-1,Aero Tube Hanger,2001,135,716
7884,7320-1,Vega,2001,135,5
7885,7321-1,Mizar,2001,135,5
7886,7322-1,Altair,2001,135,5
7887,7323-1,Guard,2001,135,5
7888,7324-1,Advent Calendar 2005 City,2005,208,24
7889,7324-10,Advent Calendar 2005 City (Day  9) Construction Worker,2005,220,5
7890,7324-11,Advent Calendar 2005 City (Day 10) Wheelbarrow,2005,220,11
7891,7324-12,Advent Calendar 2005 City (Day 11) Barricade,2005,220,9
7892,7324-13,Advent Calendar 2005 City (Day 12) Train Worker,2005,220,6
7893,7324-14,Advent Calendar 2005 City (Day 13) Crossing Gate,2005,220,13
7894,7324-15,Advent Calendar 2005 City (Day 14) Signal Post,2005,220,11
7895,7324-16,Advent Calendar 2005 City (Day 15) Mechanic,2005,220,5
7896,7324-17,Advent Calendar 2005 City (Day 16) Drill Press,2005,220,11
7897,7324-18,Advent Calendar 2005 City (Day 17) Oil Barrel & Hand Truck,2005,220,7
7898,7324-19,Advent Calendar 2005 City (Day 18) Man with Radio,2005,220,5
7899,7324-2,Advent Calendar 2005 City (Day  1) Fireman,2005,220,5
7900,7324-20,Advent Calendar 2005 City (Day 19) RC Car,2005,220,8
7901,7324-21,Advent Calendar 2005 City (Day 20) Skateboard & Helmet,2005,220,4
7902,7324-22,Advent Calendar 2005 City (Day 21) Pizza Chef,2005,220,5
7903,7324-23,Advent Calendar 2005 City (Day 22) Food Counter,2005,220,6
7904,7324-24,Advent Calendar 2005 City (Day 23) Pizza Oven,2005,220,11
7905,7324-25,Advent Calendar 2005 City (Day 24) Santa & Sled,2005,220,23
7906,7324-3,Advent Calendar 2005 City (Day  2) Fire Hydrant Hose Airtanks,2005,220,10
7907,7324-4,Advent Calendar 2005 City (Day  3) Rescue Bucket,2005,220,7
7908,7324-5,Advent Calendar 2005 City (Day  4) Policeman,2005,220,5
7909,7324-6,Advent Calendar 2005 City (Day  5) Police Dog & Barricade,2005,220,8
7910,7324-7,Advent Calendar 2005 City (Day  6) Criminal and Buzz Saw,2005,220,5
7911,7324-8,Advent Calendar 2005 City (Day  7) Safe,2005,220,12
7912,7324-9,Advent Calendar 2005 City (Day  8) Welding Tanks & Torch,2005,220,12
7917,7335-1,Foundation Set - Blue Bucket,2006,37,460
7918,7336-1,Foundation Set - Red Bucket,2006,37,427
7919,7344-1,Dump Truck,2005,56,187
7923,735-1,Basic Building Set,1990,467,538
7924,7383-1,Creator Watch,2002,501,0
7927,7409-1,Secret of the Tomb,2003,300,42
7928,7410-1,Jungle River,2003,300,66
7930,7411-1,Tygurah's Roar,2003,300,94
7931,7412-1,Yeti's Hideout,2003,300,114
7932,7413-1,Passage of Jun-Chi,2003,300,101
7933,7414-1,Elephant Caravan,2003,300,104
7934,7415-1,Aero Nomad,2003,300,120
7935,7416-1,Emperor's Ship,2003,300,178
7936,7417-1,Temple of Mount Everest,2003,300,288
7937,7418-1,Scorpion Palace,2003,300,354
7938,7418-2,Scorpion Palace and Foam Scimitar,2003,300,2
7939,7419-1,Dragon Fortress,2003,300,741
7940,7420-1,Thunder Blazer,2003,300,69
7942,7422-1,Airplane,2003,300,33
7943,7422-2,Red Eagle,2003,300,33
7944,7423-1,Mountain Sleigh,2003,300,30
7945,7423-2,Mountain Sleigh (Kabaya Promotional),2003,300,30
7946,7424-1,Black Cruiser,2003,300,28
7947,7424-2,Small Car,2003,300,28
7950,7452-1,Lime/Black Racer,2007,120,34
7951,7453-1,Yellow/Black Racer,2007,120,28
7953,7467-1,International Space Station,2003,387,162
7954,7468-1,Saturn V Moon Mission,2003,387,176
7955,7469-1,Mission to Mars,2003,387,416
7956,7470-1,Space Shuttle Discovery,2003,387,827
7958,7471-1,Mars Exploration Rover,2003,387,861
7959,7473-1,Street Sprinter vs. Mutant Lizard,2005,385,38
7960,7474-1,Urban Avenger vs. Raptor,2005,385,78
7961,7475-1,Fire Hammer vs. Mutant Lizards,2005,385,258
7962,7476-1,Iron Predator vs. T-Rex,2005,385,273
7963,7477-1,T-1 Typhoon vs. T-Rex,2005,385,579
7978,7501-1,Bangle Minis,2003,500,32
7989,7502-1,Photo Minis,2003,500,30
8032,7504-1,Friendship Frame / Mirror,2004,500,15
8042,7505-1,Flowered Hair Bands,2004,500,16
8076,7506-1,Starry Bangles and Rings,2004,500,9
8077,7507-1,Jewels-n-Rings,2003,500,80
8087,7508-1,Jewels-n-Bands,2003,500,80
8099,7509-1,Jewels-n-Clips,2003,500,72
8110,7510-1,Trendy Tote Hot Pink,2003,500,89
8122,7511-1,Trendy Tote Tangerine,2003,500,94
8133,7512-1,Trendy Tote Sky Blue,2003,500,94
8151,7514-1,Sweet Dreamy Jewels,2004,500,12
8172,7516-1,Cool Starry Jewels,2004,500,52
8190,7518-1,Cool Room Catchers,2003,500,113
8196,7522-1,Let's Party,2003,500,3
8197,7523-1,Hip Hair Set,2005,500,16
8198,7524-1,Glamour Girl Purse,2004,500,18
8199,7525-1,Sunshine Picture Stand,2004,500,22
8200,7526-1,My Starry Notes,2004,500,27
8201,7527-1,Pretty in Pink Beauty Set,2005,500,136
8202,7528-1,Designer Desk Set,2004,500,71
8203,7529-1,Stylin' Stationery Set,2004,500,75
8204,7530-1,Starry Decoration Set,2004,500,71
8206,7531-1,The Ultimate Jewelry Collection,2004,500,152
8207,7533-1,Pretty in Pink Jewels-n-More,2005,500,66
8208,7534-1,Stylin' Citrus Jewels-n-More,2005,500,67
8209,7535-1,Groovy Grape Jewels-n-More,2005,500,67
8210,7537-1,Cool Carry-All Set,2005,500,72
8211,7540-1,Friends 4-Ever Jewels & More,2005,500,66
8213,7545-1,Pink & Pearls Jewels 'n' More,2006,500,68
8214,7546-1,Tropical Breeze Jewels 'n' More,2006,500,73
8215,7548-1,Fun Flamingo Frames 'n' More,2006,500,79
8216,7549-1,Totally Tropical Decor Set,2006,500,132
8248,7554-1,Pearly Pink Bracelet & Bands,2006,500,63
8249,7557-1,Blooms & Butterflies,2005,500,14
8250,7558-1,Shells & Starfish,2005,500,14
8251,7559-1,Sports & Stars,2005,500,14
8253,7566-1,Farmer,2010,57,16
8254,7567-1,Traveler,2010,63,21
8255,7569-1,Desert Attack,2010,271,57
8256,7570-1,The Ostrich Race,2010,271,169
8258,7571-1,The Fight for the Dagger,2010,271,259
8259,7572-1,Quest Against Time,2010,271,506
8260,7573-1,Battle of Alamut,2010,271,821
8261,7574-1,Advent Calendar 2005 Clikits,2005,213,24
8262,7574-10,Advent Calendar 2005 Clikits  (Day 9) Hair Band,2005,222,4
8263,7574-11,Advent Calendar 2005 Clikits (Day 10) Paper Clip,2005,222,10
8264,7574-12,Advent Calendar 2005 Clikits (Day 11) Picture Frame,2005,222,6
8265,7574-13,Advent Calendar 2005 Clikits (Day 12) Gift Tag with Icons,2005,222,4
8266,7574-14,Advent Calendar 2005 Clikits (Day 13) Hair Band,2005,222,7
8267,7574-15,Advent Calendar 2005 Clikits (Day 14) Ring,2005,222,3
8268,7574-16,Advent Calendar 2005 Clikits (Day 15) Hair Band,2005,222,7
8269,7574-17,Advent Calendar 2005 Clikits (Day 16) Gift Tag with Icons,2005,222,4
8270,7574-18,Advent Calendar 2005 Clikits (Day 17) Icons,2005,222,8
8271,7574-19,Advent Calendar 2005 Clikits (Day 18) Bracelet,2005,222,9
8272,7574-2,Advent Calendar 2005 Clikits  (Day 1) Ring,2005,222,3
8273,7574-20,Advent Calendar 2005 Clikits (Day 19) Necklace,2005,222,4
8274,7574-21,Advent Calendar 2005 Clikits (Day 20) Paper Clip,2005,222,3
8275,7574-22,Advent Calendar 2005 Clikits (Day 21) Bangle,2005,222,2
8276,7574-23,Advent Calendar 2005 Clikits (Day 22) Hair Band,2005,222,4
8277,7574-24,Advent Calendar 2005 Clikits (Day 23) Gift Tag with Icons,2005,222,4
8278,7574-25,Advent Calendar 2005 Clikits (Day 24) Hair Grip,2005,222,3
8279,7574-3,Advent Calendar 2005 Clikits  (Day 2) Hair Band,2005,222,7
8280,7574-4,Advent Calendar 2005 Clikits  (Day 3) Necklace,2005,222,4
8281,7574-5,Advent Calendar 2005 Clikits  (Day 4) Icons,2005,222,8
8282,7574-6,Advent Calendar 2005 Clikits  (Day 5) Bangle,2005,222,3
8283,7574-7,Advent Calendar 2005 Clikits  (Day 6) Magnet,2005,222,3
8284,7574-8,Advent Calendar 2005 Clikits  (Day 7) Trinket Box,2005,222,3
8285,7574-9,Advent Calendar 2005 Clikits  (Day 8) Magnet,2005,222,3
8286,7575-1,Advent Calendar 2004 Clikits,2004,213,24
8287,7575-10,Advent Calendar 2004 Clikits (Day  9) Bracelet,2004,222,4
8288,7575-11,Advent Calendar 2004 Clikits (Day 10) Hair Band,2004,222,5
8289,7575-12,Advent Calendar 2004 Clikits (Day 11) Icons,2004,222,10
8290,7575-13,Advent Calendar 2004 Clikits (Day 12) Necklace,2004,222,8
8291,7575-14,Advent Calendar 2004 Clikits (Day 13) Hair Band,2004,222,4
8292,7575-15,Advent Calendar 2004 Clikits (Day 14) Gift Tag with Icons,2004,222,4
8293,7575-16,Advent Calendar 2004 Clikits (Day 15) Ring,2004,222,4
8294,7575-17,Advent Calendar 2004 Clikits (Day 16) Necklace,2004,222,4
8295,7575-18,Advent Calendar 2004 Clikits (Day 17) Bangle,2004,222,2
8296,7575-19,Advent Calendar 2004 Clikits (Day 18) Paper Clip / Hair Clip,2004,222,10
8297,7575-2,Advent Calendar 2004 Clikits (Day  1) Paper Clip / Hair Clip,2004,222,3
8298,7575-20,Advent Calendar 2004 Clikits (Day 19) Picture Frame,2004,222,8
8299,7575-21,Advent Calendar 2004 Clikits (Day 20) Hair Band,2004,222,4
8300,7575-22,Advent Calendar 2004 Clikits (Day 21) Gift Tag with Icons,2004,222,4
8301,7575-23,Advent Calendar 2004 Clikits (Day 22) Paper Clip / Hair Clip,2004,222,3
8302,7575-24,Advent Calendar 2004 Clikits (Day 23) Hair Band,2004,222,5
8303,7575-25,Advent Calendar 2004 Clikits (Day 24) Carry Case,2004,222,5
8304,7575-3,Advent Calendar 2004 Clikits (Day  2) Bracelet,2004,222,4
8305,7575-4,Advent Calendar 2004 Clikits (Day  3) Hair Band,2004,222,7
8306,7575-5,Advent Calendar 2004 Clikits (Day  4) Ring,2004,222,10
8307,7575-6,Advent Calendar 2004 Clikits (Day  5) Picture Frame,2004,222,6
8308,7575-7,Advent Calendar 2004 Clikits (Day  6) Bangle,2004,222,2
8309,7575-8,Advent Calendar 2004 Clikits (Day  7) Gift Tag with Icons,2004,222,4
8310,7575-9,Advent Calendar 2004 Clikits (Day  8) Hair Band,2004,222,4
8311,7577-1,Winter Wonder Palace,2006,319,163
8312,7578-1,Ultimate Princesses,2006,319,158
8313,7579-1,Blossom Fairy,2006,319,49
8314,7580-1,The Skating Princess,2007,319,22
8316,7581-1,Winter Royal Stables,2007,319,82
8317,7582-1,Royal Summer Palace,2007,319,174
8326,7583-1,Playful Puppy,2008,322,83
8327,7585-1,Pony Stable,2008,323,215
8328,7586-1,Sunshine Home,2008,322,448
8330,7587-1,Pony Jumping,2008,323,57
8346,7590-1,Woody and Buzz to the Rescue,2010,275,92
8355,7591-1,Construct-a-Zurg,2010,275,118
8365,7592-1,Construct-a-Buzz,2010,275,205
8366,7593-1,Buzz's Star Command Spaceship,2010,275,251
8367,7594-1,Woody's Roundup!,2010,275,502
8368,7595-1,Army Men on Patrol,2010,275,90
8369,7596-1,Trash Compactor Escape,2010,275,367
8370,7597-1,Western Train Chase,2010,275,584
8371,7598-1,Pizza Planet Truck Rescue,2010,275,225
8372,7599-1,Garbage Truck Getaway,2010,275,404
8374,7600-1,Advent Calendar 2007 Belville,2007,210,24
8375,7600-10,Advent Calendar 2007 Belville (Day  9) Sleigh,2007,218,9
8376,7600-11,Advent Calendar 2007 Belville (Day 10) Snowman,2007,218,9
8378,7600-12,Advent Calendar 2007 Belville (Day 11) Turret,2007,218,4
8379,7600-13,Advent Calendar 2007 Belville (Day 12) Rabbit,2007,218,3
8380,7600-14,Advent Calendar 2007 Belville (Day 13) Fruit Cup and Bottles,2007,218,9
8381,7600-15,Advent Calendar 2007 Belville (Day 14) Flowers,2007,218,8
8382,7600-16,Advent Calendar 2007 Belville (Day 15) Vanity Case,2007,218,5
8383,7600-17,Advent Calendar 2007 Belville (Day 16) Fireplace,2007,218,20
8384,7600-18,Advent Calendar 2007 Belville (Day 17) Frog Book and Jewel Case,2007,218,6
8385,7600-19,Advent Calendar 2007 Belville (Day 18) Teddy Bear,2007,218,5
8386,7600-2,Advent Calendar 2007 Belville (Day  1) Fairy with Wand,2007,218,2
8387,7600-20,Advent Calendar 2007 Belville (Day 19) Jelly and Ice Cream,2007,218,10
8388,7600-21,Advent Calendar 2007 Belville (Day 20) Dog and Bowl,2007,218,3
8390,7600-22,Advent Calendar 2007 Belville (Day 21) Toy Ball,2007,218,13
8391,7600-23,Advent Calendar 2007 Belville (Day 22) Festive Wreath,2007,218,12
8392,7600-24,Advent Calendar 2007 Belville (Day 23) Toy Castle,2007,218,17
8393,7600-25,Advent Calendar 2007 Belville (Day 24) Christmas Tree and Presents,2007,218,9
8394,7600-3,Advent Calendar 2007 Belville (Day  2) Bed,2007,218,13
8396,7600-4,Advent Calendar 2007 Belville (Day  3) Vanity Unit,2007,218,8
8398,7600-5,Advent Calendar 2007 Belville (Day  4) Jewel Chest,2007,218,11
8400,7600-6,Advent Calendar 2007 Belville (Day  5) Cat,2007,218,6
8402,7600-7,Advent Calendar 2007 Belville (Day  6) Tea Set,2007,218,9
8404,7600-8,Advent Calendar 2007 Belville (Day  7) Chair and Desk Lamp,2007,218,15
8406,7600-9,Advent Calendar 2007 Belville (Day  8) Kitten,2007,218,12
8421,7602-1,Jeep,2006,22,46
8440,7604-1,Dinosaur,2006,22,34
8460,7606-1,Frog,2006,22,33
8471,7607-1,Butterfly,2006,22,29
8481,7608-1,Shark,2006,22,27
8485,7609-1,Helicopter,2006,24,28
8486,7610-1,Speedboat,2006,22,18
8487,7611-1,Police Car,2008,112,35
8488,7612-1,Muscle Car,2008,120,37
8489,7613-1,Track Racer,2008,120,34
8490,7615-1,Basic Blue Bucket,2009,37,471
8491,7616-1,Basic Red Bucket,2009,37,428
8492,7620-1,Motorcycle Chase,2008,266,79
8493,7621-1,Lost Tomb,2008,267,277
8494,7622-1,Race for the Stolen Treasure,2008,267,275
8495,7623-1,Temple Escape,2008,267,553
8496,7624-1,Jungle Duel,2008,265,91
8497,7625-1,River Chase,2008,265,233
8498,7626-1,Jungle Cutter,2008,265,515
8499,7627-1,Temple of the Crystal Skull,2008,265,929
8500,7628-1,Peril in Peru,2008,265,625
8501,7630-1,Front-End Loader,2009,56,107
8502,7631-1,Dump Truck,2009,56,184
8503,7632-1,Crawler Crane,2009,56,478
8504,7633-1,Construction Site,2009,56,897
8505,7634-1,Tractor,2009,57,77
8506,7635-1,4WD with Horse Trailer,2009,57,176
8507,7636-1,Combine Harvester,2009,57,364
8508,7637-1,Farm,2009,57,613
8509,7638-1,Tow Truck,2009,63,128
8510,7639-1,Camper,2009,63,164
8511,7641-1,City Corner,2009,63,484
8512,7642-1,Garage,2009,63,957
8513,7643-1,Air Show Plane,2009,53,114
8514,7644-1,MX-81 Hypersonic Operations Aircraft,2008,137,794
8515,7645-1,MT-61 Crystal Reaper,2008,137,598
8516,764521-1,Co-Pack,2008,52,0
8517,7646-1,ETX Alien Infiltrator,2008,137,328
8518,7647-1,MX-41 Switch Fighter,2008,137,234
8519,7648-1,MT-21 Mobile Mining Unit,2008,137,129
8520,7649-1,MT-201 Ultra-Drill Walker,2008,137,757
8521,7654-1,Droids Battle Pack,2007,168,102
8522,7655-1,Clone Troopers Battle Pack,2007,168,58
8523,7656-1,General Grievous Starfighter,2007,168,232
8524,7657-1,AT-ST,2007,169,243
8525,7658-1,Y-wing Fighter,2007,169,454
8526,7659-1,Imperial Landing Craft,2007,169,471
8527,7660-1,Naboo N-1 Starfighter and Vulture Droid,2007,166,279
8528,7661-1,Jedi Starfighter with Hyperdrive Booster Ring,2007,168,574
8529,7662-1,Trade Federation MTT,2007,166,1326
8530,7663-1,Sith Infiltrator,2007,166,310
8531,7664-1,TIE Crawler,2007,170,546
8532,7665-1,Republic Cruiser (Limited Edition - with R2-R7),2007,166,920
8533,7666-1,Hoth Rebel Base [Limited Edition - with K-3PO],2007,169,557
8534,7667-1,Imperial Dropship,2008,170,80
8535,7668-1,Rebel Scout Speeder,2008,170,81
8536,7669-1,Anakin's Jedi Starfighter,2008,165,152
8537,7669-2,Anakin's Jedi Starfighter Clone Wars White Box,2008,165,144
8538,7670-1,Hailfire Droid & Spider Droid,2008,167,249
8539,7670-2,Hailfire Droid & Spider Droid Clone Wars White Box,2008,165,249
8540,7671-1,AT-AP Walker,2008,168,392
8541,7672-1,Rogue Shadow,2008,170,481
8542,7673-1,Magna Guard Starfighter,2008,165,430
8543,7674-1,V-19 Torrent,2008,165,470
8544,7675-1,AT-TE Walker,2008,165,809
8545,7676-1,Republic Attack Gunship,2008,165,1033
8546,7678-1,Droid Gunship,2008,168,323
8547,7679-1,Republic Fighter Tank,2008,165,595
8548,7680-1,The Twilight - Limited Edition,2008,165,887
8549,7681-1,Separatist Spider Droid,2008,165,214
8550,7682-1,Shanghai Chase,2009,268,244
8551,7683-1,Fight on the Flying Wing,2009,267,375
8552,7684-1,Pig Farm & Tractor,2010,57,256
8553,7685-1,Dozer,2009,56,351
8554,7686-1,Helicopter Transporter,2009,63,381
8555,7687-1,Advent Calendar 2009 City,2009,208,24
8556,7687-10,Advent Calendar 2009 City (Day  9) Traffic Light,2009,220,7
8557,7687-11,Advent Calendar 2009 City (Day 10) Letter Carrier,2009,220,5
8558,7687-12,Advent Calendar 2009 City (Day 11) ATV,2009,220,17
8559,7687-13,Advent Calendar 2009 City (Day 12) Crate and Present,2009,220,9
8560,7687-14,Advent Calendar 2009 City (Day 13) Chef and Cup,2009,220,5
8561,7687-15,Advent Calendar 2009 City (Day 14) Coffee Stand,2009,220,17
8562,7687-16,Advent Calendar 2009 City (Day 15) Park Bench,2009,220,9
8563,7687-17,Advent Calendar 2009 City (Day 16) Street Cleaner,2009,220,5
8564,7687-18,Advent Calendar 2009 City (Day 17) Wheelbarrow and Snowballs,2009,220,14
8565,7687-19,Advent Calendar 2009 City (Day 18) Fountain,2009,220,9
8566,7687-2,Advent Calendar 2009 City (Day  1) Minifigure and Snowballs,2009,220,7
8567,7687-20,Advent Calendar 2009 City (Day 19) Child and RC Car,2009,220,12
8568,7687-21,Advent Calendar 2009 City (Day 20) RC Car Cones and Flag,2009,220,15
8569,7687-22,Advent Calendar 2009 City (Day 21) Lumberjack,2009,220,6
8570,7687-23,Advent Calendar 2009 City (Day 22) Chainsaw Sawhorse and Log,2009,220,14
8571,7687-24,Advent Calendar 2009 City (Day 23) Christmas Tree,2009,220,21
8572,7687-25,Advent Calendar 2009 City (Day 24) Santa and Fireplace,2009,220,26
8573,7687-3,Advent Calendar 2009 City (Day  2) Snowman,2009,220,10
8574,7687-4,Advent Calendar 2009 City (Day  3) Sleigh,2009,220,5
8575,7687-5,Advent Calendar 2009 City (Day  4) Minifigure on Skates,2009,220,7
8576,7687-6,Advent Calendar 2009 City (Day  5) Skate Stand,2009,220,12
8577,7687-7,Advent Calendar 2009 City (Day  6) Street Light with Garland,2009,220,12
8578,7687-8,Advent Calendar 2009 City (Day  7) Police Officer with Loudhailer,2009,220,5
8579,7687-9,Advent Calendar 2009 City (Day  8) Road Barrier,2009,220,11
8580,7688-1,Sports Plane,2010,53,105
8581,7690-1,MB-01 Eagle Command Base,2007,137,763
8582,7691-1,ETX Alien Mothership Assault,2007,137,433
8583,7692-1,MX-71 Recon Dropship,2007,137,434
8584,7693-1,ETX Alien Strike,2007,137,245
8585,7694-1,MT-31 Trike,2007,137,94
8586,7695-1,MX-11 Astro Fighter,2007,137,56
8588,7697-1,MT-51 Claw-Tank Ambush,2007,137,373
8589,7699-1,MT-101 Armored Drilling Unit,2007,137,634
8590,7700-1,Stealth Hunter,2006,389,163
8592,7701-1,Grand Titan,2006,389,196
8593,7702-1,Thunder Fury,2006,389,196
8594,7703-1,Fire Vulture,2006,389,176
